no2,n2_2019,ZEV_2019_pct,ZEV_2013_pct,ZCTA,pop,medin_g,pct_cll,pct_hgh,pct_wht,mdn_ncm,pct_pvr,pct_wn_,mdn_hm_,pct_aut,p__2013,pct_pb_,pct_wfh,D1C5_IN,D3A,D4C,NtWlkIn
-0.25715613403525295,0.868466601387004,2.380952380952381,1.2519561815336464,92070,786,50.8,19.2,83.9,48,55417,10.7,75,391500,61.4,64.4,0,21.8,0.001379653283868,1.8556724736767,8.1281777997e-5,5.24959469867586
0.9519169188699657,4.582601016417221,4.460136263141271,2.0379016753639108,92071,57710,38.2,29.6,94,80.3,87334,4.8,71.9,445400,84.8,83.5,1.1,4.6,0.512986645031838,14.229656242197173,0,9.026703280193875
-0.196506281113072,1.602753337108642,10.34930047252849,6.593406593406594,92075,12752,45.1,67.2,95.6,81.9,106934,2.5,59.4,1202900,72,67.4,0.8,15.5,0.457684237430747,20.29803858424,4.950072344884698,12.52901213495169
0.212384225546006,1.78686009953021,7.912471919460853,3.777904979965655,92078,50510,38.8,46.2,91,75.7,85335,5.4,69.5,572100,81.1,81.9,1,8.3,0.790552231216035,12.69178582196729,10.73222644339016,9.239858193126983
0.375134642133351,1.980018433901521,6.261842859031419,3.277060575968222,92081,29596,35.9,34.1,91.6,81.8,82989,3.8,53.7,550300,80.7,80.5,1.3,7.4,2.523361225912462,13.97310278479889,9.447610966282111,9.496976544231103
0.026687998445078076,1.446432952148893,4.995962314939435,2.728964234029357,92082,18705,42.9,31.1,90.9,82,95889,6.7,79.9,591600,78,82.3,0.4,11.9,0.023213000345211,3.566472459594234,2.251648174492679,5.204744103927139
0.4187337834177798,2.018279448866491,3.417029812547555,1.3991807428545129,92083,39509,31.9,16.6,74.1,81.6,67693,10.3,45.7,421900,83.6,76.5,2.6,3.1,0.353806108587284,19.523705689454044,18.744771276021368,12.666886654062237
0.341493007060657,1.91419070852194,4.701603125420989,2.23100325208938,92084,51619,34.3,25,79.3,85.7,73645,7.3,56.3,548400,84.6,79,0.9,5.2,0.148827704628179,8.58810556983416,7.157218187324162,8.061842807643675
-0.1705330812157041,0.795943305536628,3.5111411208642807,2.1294021294021293,92086,1543,62.3,20.9,89.5,80.8,41083,5,86.3,196700,65.7,42.9,0,26.5,0.002574714269832,1.690716785939661,0,5.909333524699514
-0.07727278619371791,1.695146705901702,11.492459698387936,4.705417160933175,92091,1313,60.9,69.2,98.6,83.5,155789,13.4,88.4,911900,60.9,90.8,3.7,24.3,0.027023760631325,7.863282548202719,2.471765065006809,8.280439407526634
0.23671025350332098,3.822482971738205,6.0084714741410865,3.959492478436221,92101,41159,38.5,53.3,93.4,72.5,71925,4.5,25.4,610300,60.7,56.9,5.9,9.5,2.890636355933796,35.90279347466676,0.201269336975367,14.94902807651129
1.1260197493985862,5.216553405851797,4.0646930996401975,1.6129032258064515,92102,44010,33.3,23.3,72.7,71.8,51744,17.8,29.3,429000,67.4,65.9,7.5,4.9,0.870628410040969,27.353199246909455,0,14.71730635213495
0.3308501099274608,3.828665596327897,10.259377494014366,5.250983113578533,92103,34700,40.2,63.8,96.4,81.1,78720,2.9,34,774700,72.1,76.7,5.1,10,0.361893342217662,26.22759750631031,0.026407103826222,15.364986801491188
0.942593188906423,4.744431417564507,7.8639332600400955,3.285909179497174,92104,45435,33.9,49.3,89.6,74.1,67668,7,26.9,608100,74.7,74.6,4.5,8.5,0.308039337304571,27.807690744602585,0,13.808684786713187
1.5205149448859654,5.565558077530323,4.27966483466979,1.2243365770552395,92105,73623,31.5,15.5,64.8,48.6,43282,23.3,29.1,398400,70.7,70.2,8.4,4.3,0.231182544728148,23.037070545639583,0,12.91448116401313
-0.3924298602455081,2.535827031971038,7.793384685092885,4.39610242465443,92106,20155,38.8,57.9,95.4,82.1,103840,3.1,56.9,1032700,69.2,72.5,1.1,13,0.315572484162007,20.624815169487757,0,13.074612295055516
-0.2695218517213882,2.652314243590566,7.930395093424618,3.7185929648241203,92107,31223,35.8,57.6,96.4,86.9,85299,4.7,39.2,859700,74.5,75.7,1.8,9.1,0.164439146479099,26.89858082098656,1.866628e-9,14.263021646816059
0.5158867391446531,3.932835068899926,7.237955545526345,3.095436312722319,92108,22280,31.9,57.7,97.2,69.3,75296,7.1,23.4,384800,81.5,77.7,3.3,6.7,0.818812280169551,27.654880858653797,1.0992218279e-4,14.917417300823123
-0.1797970330113272,2.582455447092111,7.293136232595228,3.7141760044681815,92109,47111,32.1,65.9,97.1,87.9,80467,4.4,29.6,888800,76.2,78.5,1.7,9,0.440804666996863,31.282740519539598,5.76853246e-7,11.862448375122947
-0.05616808277401608,3.106890506369747,6.409855822880864,3.0347890451517396,92110,30108,33,46.7,95.1,80.2,73651,7.3,41.2,592200,72.1,74.4,2.4,10,1.775968071765197,26.866776787915736,0.353208737653504,14.780636473492184
0.10146794791689473,3.192462693992095,5.63314348131388,2.6649177810480515,92111,50693,35.6,39.5,85.4,62.4,74217,9.4,50.2,543600,76.5,75.4,4.4,5.5,1.765353417069504,19.84773522855173,0,12.178396943256898
0.7028790998404117,4.840802575328133,1.9705983297105594,0.6539420443863163,92113,58408,26.8,8.6,61.8,66.3,40310,25.2,26,353900,62.6,53.7,9.2,4.1,2.839924498107144,26.670491400248707,0,14.780268848938777
1.3240724665929013,5.671200697484056,2.610791270585085,0.9314161478406958,92114,68851,35.5,18.2,78.3,36.4,66015,10.8,66.9,415100,76.5,77.7,5.5,4.4,0.096396561036932,18.614285352381017,0,11.609039686666211
1.616769902336936,5.559830421700168,6.539132360676615,2.4664824480605874,92115,64343,28.3,32.6,81.8,62.1,51636,11.4,34.3,499100,72.1,73.6,5.9,6.3,0.091239446959262,22.55010764601225,0,13.457876472812472
0.8866079210773505,4.505095719398294,8.225309293586117,3.5661070825469356,92116,33408,36.2,53,93.1,76.2,74559,6.9,33.3,639800,77.7,77.1,3.8,7.9,0.196933318142179,22.834046145550747,0,12.7789515130963
-0.14053096499908513,2.634961801190975,6.367710866351977,2.9154849688031765,92117,56983,37.6,45.6,92,76.5,86243,6.3,58.4,612000,79.5,81.5,2.2,7.8,0.406171711074383,20.672423255871543,0,12.258006934619969
-0.38550485690705294,3.099916672526295,7.999689633767846,4.479157676706654,92118,22548,42.2,64.7,97.7,88.6,108967,4.5,52.9,1617000,63.7,69.6,1.4,12.1,0.048848574518427,16.676908746319263,0,9.465620183349214
1.374638425747027,5.070192668113922,6.997554757816971,3.1338505110208104,92119,24831,43.7,49,95,82,92500,5.2,72.8,579300,82.9,84.5,1.4,7.7,0.046987994337757,14.301860166477704,0,7.655893789299199
1.3553458098477789,5.12934902257737,7.065662354674964,3.657497870634802,92120,30550,39.3,50.3,96.7,79.1,97747,3.5,66.8,615100,79.7,83.4,2.3,7.5,0.46169398465862,18.308005849896507,0,9.692111637501155
-0.14705343039002505,2.272028127211419,8.242329693187727,3.8389804165371464,92121,4729,31.8,81.1,97.8,57.8,107786,1.2,57,774200,76.1,77,4.3,5.8,5.300351543855514,9.67454551093848,2.529771523318947,7.591627149160268
0.030054539243002942,2.854002490909425,9.073205914172377,4.5576946264217675,92122,48071,30.4,73.9,98.2,58.4,79816,5.3,31.5,732600,67.9,74.4,9.7,6.8,0.191582046626663,10.651197735804857,0.483161392422214,11.594305993744928
0.4967938640656899,3.853397745216891,6.481404442965305,2.906639987362435,92123,32473,33.5,47.2,94.6,61.8,81899,7.5,48.5,568100,80.4,80,1.8,5,2.803418861199195,18.035419782784285,0,13.305308281007894
0.8635762283129309,4.336358513573287,7.362648522392607,3.843074459567654,92124,32600,32.1,51.3,97.8,69,93147,7,46.6,632900,81,84,0.7,6.1,0.076155956508566,13.041956957269488,0,8.071491921254106
0.0015703381606377853,2.707148048999283,5.825855539254154,2.4452916026032563,92126,82658,34.5,44.8,89.2,35.9,96915,5.2,53.4,547100,75.5,73.9,2.2,4.4,1.206533694150741,15.031884701591812,0.038228443134586,10.886348662697696
0.08393278961966599,1.94973177379165,11.327398162196205,4.768502482392333,92127,49935,36.8,71.6,97.7,55.3,138338,3.2,67.2,819900,80.6,80.7,0.5,9,0.665028352445405,10.840767235135479,3.73915042898e-4,8.36868425347186
0.0462177469950289,2.221587657554684,8.454817965207143,3.9640920807039377,92128,51357,44,61.6,96.9,64.8,103238,3.4,62.8,623100,81.2,81.5,1.5,7.3,0.547037473979541,20.924540674702328,8.06754012e-7,10.287592980950054
-0.010055321868879918,2.277145427656527,9.13155301300387,3.989682801009768,92129,54762,39.3,62.3,96.6,55.3,125250,4.2,68.5,722200,80.5,82.3,1,7.8,0.049881604876422,14.086976977085161,1.41981847e-7,7.256425975339529
-0.1373828158790269,1.978935434956118,12.292093871041239,6.04836278116143,92130,56134,39,79.4,98.5,62,155452,4.4,66,1064700,77.8,80.3,1.6,13.8,0.399677805068182,13.993681648877752,0.45324474124963,8.640007926352794
0.09088343756523676,2.932716997627582,10.12825285100335,4.83500543938112,92131,34727,40,69.1,96.2,62,137500,3.2,78.2,790200,82.1,83.6,0.7,7.7,0.221472902928142,8.040194334623504,0,9.212289197595407
0.7316905947345247,4.574797439656373,2.6455026455026456,1.3513513513513513,92134,285,22.5,6.1,100,49.1,63584.09153203641,9.90880305182733,27.207327056116274,545767.8567414682,3.3,0,0,55.4,0.049268854356985,41.038621210384676,0,16.858996103745245
-0.25821727087316493,3.018249640084197,2.109704641350211,1.2232415902140672,92135,635,21,33.3,100,68.3,108967,4.5,52.9,1617000,35.2,30.9,2.5,13.6,0.013335982417097,8.945147784020648,0,5.572748153579179
0.8730941072004219,5.33721590495039,2.9058041383431688,1.026827012025902,92139,36105,35.1,21.1,81.5,42.4,69541,7.4,58.2,411100,81.7,77.8,3.1,2.7,0.054898412579477,22.74981694866673,0,12.161612028899851
-0.24416620636172004,2.335498956604507,2.556818181818182,0.6763285024154589,92145,1883,40.5,55.1,96.9,70,202266,1.3,76,1376000,68.2,74.9,0,21.7,0.007427620122828,2.058961937863483,0,5.500003123265278
0.7359809739572185,5.200413421165745,2.547399933473778,1.0158885726671316,92154,88979,35.2,16.8,75,68.9,66498,9.9,59.8,411200,79.5,77.5,4.6,2.9,0.463311698540366,8.531113181086482,0,8.518665544812634
-0.2506080558728869,3.353315439803623,1.5789473684210527,1.2,92155,456,21.8,1.6,100,58.3,108967,4.5,52.9,1617000,11.6,23.2,2.9,6.6,0.063601230732981,17.98605629514814,0,13.150576863031615
0.24171350414634585,4.79746833531387,1.7480924723835551,0.5371749481137834,92173,31000,31.5,9.3,59.6,86.4,46549,20.2,30.8,364100,73.5,70.3,9.1,3.4,0.40195201960405,14.131816203989445,0,10.293779675043545
0.1749117772967781,1.053201039356173,1.983345590851937,1.0694514343231,92201,65726,38.3,13.4,75.6,50.7,45848,13,65.3,246300,81.3,77.9,1.5,4,0.227303699138408,11.626914997289674,1.968943747776407,8.905964653785425
0.5173270941921939,1.611600838451585,4.464763603925067,2.901609074122923,92203,31140,42.2,26.3,91,74.1,71711,7.6,76.1,349000,82.6,80.3,1.2,5,0.107337527743048,11.157664324973414,0.328312478822094,7.284444712388637
0.463755075333415,1.544902225976244,6.177606177606178,3.1928480204342273,92210,5138,67.4,55.2,96.9,91.4,103750,2.7,83,712400,75.1,78.3,4,14.5,0.017803819549615,6.810371759107022,3.599722389554772,6.036690712147619
0.7256079062629,1.861189035378153,5.670934091986723,3.756597330021733,92211,25056,65.7,40.6,95.3,86.1,63936,7.5,74.6,370700,75.2,75.6,2.4,10,0.172439210907318,15.038589722489148,1.213644693867076,9.084742394186396
-0.320828485952513,1.520326838641984,2.728440448243788,1.6413130504403524,92220,33525,42.1,15.3,79.7,66.3,42963,15.6,66.3,239600,81,79.5,1.1,3.6,0.0099533983547,2.125890764999496,0.031691553628829,4.953762802194281
-0.010822917221186223,2.725219804001652,3.9885500697877974,2.134114078097993,92223,55580,35.8,24.9,88,67.4,80148,8.5,77.6,317000,81.3,82.2,1.3,3.9,0.055512862060366,7.070462445305121,0.621001163146243,8.39705352243768
0.009480890449394985,0.40641127080188,1.3302383715739667,0.6533976678729393,92225,22460,36.2,8,71.9,50.6,44647,19.9,56.6,149400,79.6,75.5,0.3,4.4,0.003658458295286,0.755017786843058,0.051934488085683,5.927071982348374
0.07653610292686408,0.711217970457613,0.9144380112122048,0.5275426328057907,92227,27189,30.9,12.2,73.1,82.4,43061,27.2,53.6,191900,78.3,78.6,0.1,3.2,0.008893601629174,1.823725488834921,0.287961770525524,4.798955047862463
0.080609368109547,1.649786231241619,1.2813941568426448,0.6462035541195477,92230,2705,37.9,13.4,67.1,72.8,49286,16.8,55.5,197800,67.2,79.3,0,1.2,0.039910733044491,4.29758102440284,0.221898591475089,6.0057533030173
0.8284812617382771,1.796843800564712,0.9125542659696997,0.4125107745351558,92231,40064,32,17.9,66.2,82,43504,21.1,56.1,208000,76.7,74.2,2.2,7.3,0.069540839535379,3.707458873041611,0,5.581760228757412
-0.038009456810976006,0.606017599655638,0.8626198083067093,0.41649312786339027,92233,7509,32.6,1.6,61.3,39.7,37009,26.1,51.6,152000,82,74.6,0,4.2,0.006885381476291,2.37420782051275,8.0647e-11,3.547656711187948
0.6463098353891701,1.925740847418883,2.96815417911986,1.533679464407706,92234,54357,39.4,21.6,78.3,75.6,46521,15.1,60.7,279500,82.7,73,1.7,3.8,0.17160924014682,13.667091014223248,2.070651852658603,11.135570228550955
0.1075711501400991,1.115223015325681,1.052556207933553,0.3832770185082455,92236,45477,34.7,3.8,58.5,28,34436,18.4,71.6,220600,85.2,80.1,0.5,2,0.349664876927342,8.012398139438236,2.996564162098641,8.803222261732369
0.791703977324391,1.918934777266279,2.5982568656470977,1.3181476556628318,92240,35278,37.4,13.2,74.5,70.4,37060,23.5,48.9,197600,79.9,74.9,1.9,4.7,0.015903319989403,5.898031262356547,2.87164197101264,8.432388966583973
0.40964921511977503,1.430625851820303,2.721211029014237,1.5820149875104081,92241,7699,55.5,15,78.4,87,30933,17.7,78.8,79300,79.1,68,0.1,6.7,0.007773254627223,1.628696000531482,0.798705898306415,5.771809216299842
0.030586708800379003,0.419536843495293,1.0385756676557862,0.4048582995951417,92242,1312,58.4,10.9,82.9,91,33276,9,80.5,77700,81.4,72.3,0,9.4,2.45485841348e-4,2.8435236464612492,0,4.171039660197722
0.21302615351116294,1.05336519617384,1.234833285564154,0.8356908269111957,92243,50402,33.4,17.7,69.7,43.2,48290,21,53.4,192400,81.5,77.5,1.2,4.4,0.064215632487164,4.304860720173236,0.001534315009244,5.836129760783799
0.603350937593625,1.548735110943606,0.9280047897021405,0.5717665615141956,92249,7861,30.1,15.8,67.7,78.7,47021,23.2,59.9,216800,84.4,78.6,0,4.1,0.180613233107447,3.305709465210846,0,5.811821878709193
0.10479567824468405,0.841359739097242,0.8063450099140781,0.5231037489102005,92250,8655,34.3,12.8,67.6,72.4,51250,19.3,58,215600,83.7,87.2,0,3.3,0.011343292476105,1.43206847240525,0.460841572501302,5.332501735525367
0.043008883574615964,0.790220158288134,1.5651600856719203,0.9949437285923993,92251,23970,30.7,18.4,76.8,67.4,83566,6.3,75,243300,88.4,90.4,0,2.4,0.014856828300288,1.758648334730458,0,3.954629945114003
0.05662291535830499,0.651991593162654,3.4617342609876123,1.735106998264893,92252,9351,40.5,17.9,85.7,91.5,38333,18.9,56.3,146800,78,68.1,0.3,7.5,0.002098258759897,6.843175602137658,0,4.823191094004015
0.39181618145670305,1.364860320889945,4.3760293079689445,2.598000251014517,92253,40929,47.8,36.3,90.9,77.8,79027,7.5,74.4,398200,77.4,78.9,1.3,10.2,0.037220560743393,9.278096741309486,1.800923903457261,6.396544568657592
-0.21908192684152494,0.645975132490714,0.6947890818858561,0.24053880692751764,92254,9779,32,1.3,28.9,31.8,24194,35.4,65.9,150500,71.1,65.5,0,2.7,0.066752342695976,2.414273981218779,1.595583323405689,8.626396334970154
-0.14084411886098103,0.978958581766479,3.415492957746479,1.8479630407391854,92256,3100,50.1,24.1,91.2,92.1,53500,3.7,75.1,166400,84.5,81.8,0.5,9.5,0.007006562021588,2.675391935863512,0.447602697102197,4.5181225365168
-0.055493717675972,0.461180742773038,1.0600706713780919,0.6279434850863422,92257,1281,50.9,7,76.5,84,20976,37.5,75.2,50300,54.3,61.2,1.1,2.2,0.003268702362966,0.915265060333452,0.514106935293477,5.576374965403269
0.9268029493039709,2.190229297760955,2.356902356902357,0.19880715705765406,92258,559,43.4,1.3,35.3,76,10938,61.9,60.2,91200,73.4,36.9,13.3,0,0.012747977152107,3.503570340868839,3.815489174303659,6.690887298112968
-0.07465826775863105,0.681833735647427,2.284263959390863,0.5136986301369862,92259,121,58.7,0,86.2,100,54799.94195846579,32,69,186655.74809828066,79.3,83.3,0,0,6.32766520198e-4,0.66242378906224,0,2.691651677854041
0.200166681998744,1.387627545399446,4.743501078068427,2.823142800238996,92260,34660,52.6,35.3,91.4,82.3,56898,9.5,60.1,334300,73.8,75.1,1.5,9.6,0.062989519478861,9.883310660012635,3.215352012444864,8.184007305919149
0.640981355566618,2.004612937640577,6.315320223884294,3.1904761904761907,92262,28618,51.9,38,89.6,79.9,52092,14.9,57.5,408600,70.3,74,2.1,16.2,0.097229912207557,6.88440696456261,4.592291570098344,10.19569990818279
0.042628675072231115,1.378685817243133,6.607096269240803,3.6033084923429692,92264,20072,59.7,41.7,91.9,85,53778,9.1,64.7,365100,71.9,69.7,1.1,15.9,0.058387821315121,3.149730943709542,3.022185933853328,6.744313221613823
7.532392784059816e-4,0.420052579814046,1.574803149606299,1.0443864229765014,92266,112,66,17.9,100,100,19438,0,90.7,96464.35117295221,27.8,0,0,0,9.4868220494e-5,0.648269669246326,0.669999998268157,6.166666672636334
-0.048862032998814975,0.814600443521177,2.877697841726619,1.9120458891013385,92268,455,63.5,17.8,85.3,100,42401,0,84.4,286500,77.7,96.4,0,0,9.15593454968e-4,1.592498274491629,0.665403946449643,3.852769337724574
0.48825467292623315,1.735531045434848,7.049048512463147,3.857516670887144,92270,18193,65.8,45.1,95.7,88.8,78682,6.2,82,498700,72.6,75.2,2.2,12.5,0.025103563202814,9.026507228865388,2.752961142576969,9.580659994961096
0.05857208931473801,0.836638806773918,1.168384879725086,0.088261253309797,92273,2010,26.8,9.7,77.2,90.6,29595,36.7,53.2,160800,85.2,89.2,0,1.9,0.005972626507708,3.368031875287637,0,5.172169193217023
-0.13603395032353693,0.752645737144312,1.0582407685379764,0.30689909157868894,92274,15317,34.4,5.5,44.9,46.1,28660,32.1,73.6,111900,74.2,70.1,0.1,3.9,0.024600261388021,3.250237617562907,0.523753054779527,5.199930043718724
-0.213764490927139,0.537886885397292,1.5584415584415585,0.2233389168062535,92275,2632,41.6,10.6,69.8,56.9,30660,4.4,79.3,139800,81,61.8,0,5.4,0.040659087773157,3.365938207458125,0,4.826889082560495
0.8446571469903261,2.019244646627015,2.48710949347892,1.25997480050399,92276,6748,52.1,11.9,83,77.5,52333,10.1,74.8,181600,82.5,75.3,0,1.6,0.165954218493356,3.920535847836206,0.939072556963243,8.048844088817953
-0.017430760009333024,0.415027313655597,2.480696566453097,1.490745372686343,92277,23172,26.8,20.4,89,72.7,43080,18.2,37.5,141200,84.3,78.1,0.6,4.3,3.07279484513e-4,1.1292645550402,0,3.991916980466273
-0.039837821790247974,0.483258292312713,1.8181818181818181,0.6809338521400778,92278,4890,21.5,15.6,94.7,81.8,51818,0,0,141200,25.5,22.5,0.3,12.6,2.3463535569e-5,0.178664710103418,0,5.333333333333333
0.02398767109813904,0.741131006029615,0.9659090909090908,0.5617977528089888,92281,2591,27.5,6.2,65.5,38.5,33214,25.4,42.5,123300,82.7,78,3,6.1,0.011716274908179,2.993253143652862,0,4.852354179799526
0.2586915536386609,1.60396314608856,3.7712895377128954,2.0676691729323307,92282,1372,40.4,22.7,75.7,70.3,38396,21.6,71.6,189600,73.1,86.1,1.2,12.9,0.001947646310809,1.55440065689332,0.199101168860774,4.465176596212119
0.05131138849149297,0.535009763176608,0.7159904534606205,0.38461538461538464,92283,1684,32.9,8,73.6,34.2,22100,32.2,45.7,100000,79.5,67.6,0,0,0.002192160201547,0.92301142786559,0.712494349920005,6.15764893021228
0.025217741166311036,0.706984340383628,2.987243662199257,1.6735017859505226,92284,26182,43.1,16.5,87.9,80.5,42360,17,67.9,168600,86.6,71.2,0.5,3.2,0.083649414882928,6.271709686619223,0.031449489644735,5.546682404177333
0.12193610577787195,0.836867664280326,1.467772814294831,0.641025641025641,92285,2430,58.4,12.1,86.7,91.9,31810,30.3,82.7,155500,73.4,88.6,0,7.4,0.00204460723315,3.049097326935257,0.4142694906238,3.828825251536528
0.3621961247251251,1.336765307964401,2.0134888987348,0.7979502196193264,92301,34250,27.7,6,66.3,63,44574,24.5,54.2,194200,78.4,74.9,0.8,5.1,0.017858183653322,4.50294598397316,2.343942482809046,5.240912187357655
-2.0887853393328015,0.666426341430389,1.858736059479554,0.8988764044943821,92305,657,50.6,42.4,98.3,94.8,70250,10.7,66.5,295900,46.6,60.8,0,15.7,0.001268312128388,1.560639378409187,0.519075714229547,3.758246624793483
0.703015155116373,1.723545497027376,2.84909834417108,1.5844254350849103,92307,39149,35.9,19.1,87.1,79.5,60732,12.6,67.1,259500,80.8,63.1,0.7,3.9,0.01598587290676,4.299445307892262,0.896581352776852,5.19341848528481
0.07874159983369311,1.660950178053334,2.557750251088048,1.5499070055796653,92308,42207,39.4,16.7,86.1,80.4,52330,13.5,66.6,247800,80,65.4,1.1,7.4,0.0162253377168,6.201623977442444,1.003960999413079,5.522629555481234
0.508423095630692,1.147974717139769,1.7430864386852731,0.9240052800301716,92311,33454,31.2,10.2,77.9,68.4,43395,26.7,47.5,121000,76.5,70.5,1.5,2.9,0.007125879746254,2.282980620526415,0.446033756903392,5.827051848098658
0.011153588146449067,8.379003146697737,3.584646293750661,1.8926626912107856,92313,12547,37.4,27.1,91,66.6,71971,4.6,61.3,324800,82.3,83.6,2,3.5,0.316846635751817,14.009102723990397,1.198017890340146,9.253584051080923
-1.365955684355737,0.716486913306634,1.6024777807702666,0.7962610351393457,92314,11385,41.6,17.1,90,94.8,53932,14.5,64.8,262400,87.3,82.1,0,4.7,0.019952658754359,4.837406555170935,1.027560366681381,7.78986846189831
-2.340539550454723,0.678120958610083,1.633872101194659,0.7554296506137866,92315,5247,43.7,28.4,89.2,92.7,51155,12.8,53.4,392200,77.8,73.8,0,12.9,0.039266782787365,9.480078900904484,1.515096160640358,8.99153161823457
-0.30592425294354797,9.80485056900869,1.4325717300434238,0.6548643098951108,92316,28704,32.3,11.1,62.8,61.9,57772,14.5,68.4,277700,78.2,73.7,1.3,6.4,1.01134196508619,11.279121136961388,2.082326963356758,9.40601185203073
0.030720883067509863,3.952412892485127,3.285235763978356,1.6411580306103635,92320,8753,47.9,18.6,87.7,79.8,56051,3.9,84.2,214400,88,84.6,0,3,0.063905510983922,5.757914780109441,0.691123784024857,5.451138799891619
-2.9573198660786186,1.179432009665956,2.802893309222423,1.6666666666666667,92321,1042,43,21.4,85.1,87.6,47222,16,81.4,288900,75.7,86.2,0,5.7,0.026649741369348,7.083117216563769,0.125735975253646,8.535705413766598
-1.977239943412913,3.05403041977457,5,2.2332506203473943,92322,672,55.7,41.6,100,100,64667,21.1,95.2,240500,78.6,74.4,0,13.7,0.019765051555578,8.74817514351789,0.83971444778549,5.620326582874937
0.1747885498301196,7.781220334173778,2.2424212156020578,0.921315584459574,92324,59972,31.6,17.7,76.7,58.6,54435,11.6,53.8,265400,79.3,78.8,1.4,5.9,0.305196547329199,8.313308631061624,2.065672833047785,6.907231314660621
-2.1261417195405725,3.096473195076814,3.2183613283754324,1.405152224824356,92325,7948,42.3,25.4,93.5,90.4,64667,9.7,68.5,261200,72,75.1,0,9.8,0.026675134414363,9.712137778973045,0.998765716146041,8.062994830913215
0.9158602624641989,1.656906575251749,2.768166089965398,1.048951048951049,92327,737,51.5,7.3,53.7,70.6,31058,41.2,49.7,101700,28.9,78.6,0,29.6,0.002039420949646,1.918068694971987,0.262944581498568,4.234690253804079
0.12595527481740504,0.42037898094745,3.5999999999999996,1.092896174863388,92328,438,41.4,36.8,90.9,77.2,43750,0,10.4,9999,38.3,26.6,1.3,1.5,6.0236515038e-4,0.338615565991196,0,3
-2.172730850317437,0.69642628114015,2.1739130434782608,1.8691588785046727,92333,392,67.4,39.5,80.7,100,74779,4.9,91,406100,100,61.9,0,0,0.003848364740738,2.979428064481074,1.042733045158247,11.11010100488637
-0.5593298983799286,11.092142973654463,1.565132251515457,0.5710932916096225,92335,99306,29.3,9.1,62.4,29.3,53099,17.5,49.3,306500,75,74.1,1.8,7.9,1.076378181673698,13.63205597099857,4.511845404755155,9.868873195685591
-1.398246230636822,9.719924317688312,3.9934898985823044,1.7009383849414206,92336,98346,32.9,24.4,83.1,43.9,92569,6.3,78.4,417900,78.6,78.4,1.8,5.8,0.231805070576428,14.588904840079685,1.951365188591732,10.2717919660844
-1.0329131734121297,10.291806095171076,2.5824421443554213,1.1344224957294906,92337,39240,30.2,17.8,78.5,33.8,83081,8.7,71.9,352100,80.5,79.6,1.5,6.1,1.37683383402658,11.420789804182311,2.699262212188589,7.7564323417839
-2.260509306790619,0.998070664442699,3.79746835443038,2.9069767441860463,92339,1077,40.9,36.7,96.8,94.1,73438,10.8,77.2,259500,84.3,74.1,0,4.4,0.001218603115711,1.593803154414388,0.386432340888983,3.692254895964668
-3.097574714711473,0.810047786802605,1.639344262295082,0.8928571428571428,92341,222,57.8,15.2,94.4,100,58750,38.8,85.3,255500,100,36.7,0,0,0.013292772788313,4.373370160368586,0.402773426538261,8.047648038241812
0.3838530699090519,1.184209973122421,3.4440090740358835,2.2643366970219048,92342,6737,46,24,91.3,82.8,69882,5.9,76.9,224200,71.9,87.5,0,4.4,0.003417861033648,2.624171062186007,1.225990599975165,5.151494951660197
0.8897558137626271,3.306888407836121,3.0729292441439267,1.5619223659889094,92344,23349,34.2,13.9,84.7,74.8,83095,5.4,74.4,304800,83.5,68.2,0,6.5,0.027839175501177,8.865550955406375,2.293484668316002,7.871106139352213
0.15674185930196405,2.660333114824104,1.9684329569108223,0.9383008917035562,92345,82110,32,10.4,77.1,82.7,51118,17.8,60.5,232800,80.3,65.7,0.4,6.7,0.053291968574914,6.645697207212494,1.128498078612625,7.351678561262222
-0.8112237175811225,7.366209565688178,3.1683120167290766,1.4790596294566403,92346,63857,34,21,78.8,57.5,66560,13.9,68,335100,83,77.3,1.8,3.1,0.091137518550713,9.112838991177497,3.114264640855097,8.580837490717332
0.5535960634417909,1.154261841837367,2.835538752362949,0.8695652173913043,92347,702,51.1,10.7,63,83.9,38438,8.2,82.6,61900,89.8,75.8,0,0,0.002574508794807,2.438553911921431,0.270665323080164,6.020833888706735
-2.716327236130926,1.517406963042216,3.0273023058424107,2.138105796642382,92352,5578,46.9,39.8,96.5,91.1,82398,9.1,74.8,440600,79.2,80.4,0,12,0.063210541368937,13.959604410296397,0.580799968472475,8.020646540481943
0.28372426033544773,8.219184336087322,5.254074784276126,2.476159948713839,92354,22050,38.2,47.4,89.5,49.5,57855,9.8,41.7,372300,77.4,80.8,1.3,4.5,0.105803374657314,15.079580646781656,5.743775536683773,11.826646290714411
0.32205534054096785,1.196905133655488,2.2286125089863407,1.0143198090692125,92356,6573,40.9,9.9,81.5,86.7,31008,32.7,65.9,156100,78.8,65.6,0.9,12.5,0.002519041039024,2.448999103485281,0.623398565110687,4.241858617385954
-4.124053882556788,3.201277890243789,3.8406827880512093,2.578268876611418,92358,722,54.9,18.5,90.3,98.1,32500,15.1,74,305200,71.1,77.8,1.6,4,0.00163760641027,1.719918662412834,1.385261e-9,3.917390107624196
